AUC,RECALL,F-0.5,F-1,F-2,TN,FN,FP,TP,MODEL,N_NEG,N_POS,DS,CENARIO
1.0,1.0,1.0,1.0,1.0,12513.0,0.0,0.0,54.0,RF,12513,54,210,Cenário 1
0.5185185185185185,0.037037037037037035,0.16129032258064516,0.07142857142857142,0.04587155963302752,12513.0,52.0,0.0,2.0,SVM,12513,54,210,Cenário 1
0.9907407407407408,0.9814814814814816,0.9962406015037596,0.9906542056074767,0.9851301115241636,12513.0,1.0,0.0,53.0,XGB,12513,54,210,Cenário 1
0.522123523003436,0.0442470460068717,0.18796724813100799,0.084744402535912,0.0547036883547451,528.0,0.0,11405.0,54.0,FRBS,11933,54,212,Cenário 1
0.9989943010392224,1.0,0.7412398921832885,0.8208955223880596,0.9197324414715721,11908.0,0.0,24.0,55.0,LogClass,11932,55,212,Cenário 1
0.8725596562338098,0.7454545454545455,0.8723404255319148,0.8200000000000001,0.7735849056603773,11928.0,14.0,4.0,41.0,MLP,11932,55,212,Cenário 1
0.9999580958766342,1.0,0.985663082437276,0.9909909909909907,0.9963768115942028,11931.0,0.0,1.0,55.0,RF,11932,55,212,Cenário 1
0.5454545454545454,0.09090909090909093,0.3333333333333333,0.16666666666666669,0.11111111111111112,11932.0,50.0,0.0,5.0,SVM,11932,55,212,Cenário 1
0.9999580958766342,1.0,0.985663082437276,0.9909909909909907,0.9963768115942028,11931.0,0.0,1.0,55.0,XGB,11932,55,212,Cenário 1
0.497626022830589,0.995252045661178,0.998722705431543,0.9974183750949129,0.9961174472215479,9852.0,4.0,47.0,0.0,FRBS,9899,4,213,Cenário 1
0.97706839074654,1.0,0.010893246187363837,0.017316017316017316,0.04219409282700421,9445.0,0.0,454.0,4.0,LogClass,9899,4,213,Cenário 1
0.5,0.0,0.0,0.0,0.0,9899.0,4.0,0.0,0.0,MLP,9899,4,213,Cenário 1
1.0,1.0,1.0,1.0,1.0,9899.0,0.0,0.0,4.0,RF,9899,4,213,Cenário 1
0.5,0.0,0.0,0.0,0.0,9899.0,4.0,0.0,0.0,SVM,9899,4,213,Cenário 1
1.0,1.0,1.0,1.0,1.0,9899.0,0.0,0.0,4.0,XGB,9899,4,213,Cenário 1
0.656510202214292,0.313020404428584,0.694957949051314,0.47679442508710795,0.362878418227719,3421.0,0.0,7508.0,83.0,FRBS,10929,83,214,Cenário 1
0.9961612284069098,1.0,0.5137481910274965,0.6283185840707964,0.8086560364464693,10857.0,0.0,84.0,71.0,LogClass,10941,71,214,Cenário 1
0.971739586591848,0.943661971830986,0.9654178674351584,0.9571428571428572,0.9490084985835694,10939.0,4.0,2.0,67.0,MLP,10941,71,214,Cenário 1
1.0,1.0,1.0,1.0,1.0,10941.0,0.0,0.0,71.0,RF,10941,71,214,Cenário 1
0.6126760563380281,0.22535211267605634,0.5925925925925926,0.36781609195402304,0.2666666666666667,10941.0,55.0,0.0,16.0,SVM,10941,71,214,Cenário 1
0.9999543003381776,1.0,0.988857938718663,0.9930069930069929,0.9971910112359549,10940.0,0.0,1.0,71.0,XGB,10941,71,214,Cenário 1
0.667709610727678,0.8108290575209292,0.953659001397535,0.8945663103795021,0.8423695765006239,12010.0,29.0,2802.0,32.0,FRBS,14812,61,215,Cenário 1
0.9897855566067486,0.9866666666666668,0.4677623261694059,0.5826771653543308,0.7724425887265136,14693.0,1.0,105.0,74.0,LogClass,14798,75,215,Cenário 1
0.7466666666666667,0.4933333333333334,0.8295964125560538,0.6607142857142857,0.5489614243323443,14798.0,38.0,0.0,37.0,MLP,14798,75,215,Cenário 1
0.9933333333333334,0.9866666666666668,0.9973045822102424,0.9932885906040269,0.9893048128342248,14798.0,1.0,0.0,74.0,RF,14798,75,215,Cenário 1
0.58,0.16,0.4878048780487805,0.2758620689655173,0.19230769230769232,14798.0,63.0,0.0,12.0,SVM,14798,75,215,Cenário 1
0.9933333333333334,0.9866666666666668,0.9973045822102424,0.9932885906040269,0.9893048128342248,14798.0,1.0,0.0,74.0,XGB,14798,75,215,Cenário 1
0.8905427150380341,0.781085430076068,0.9469213307795991,0.87708923658166,0.81684948062478,10679.0,0.0,2993.0,38.0,FRBS,13672,38,216,Cenário 1
0.9993411902496158,1.0,0.7728706624605679,0.8448275862068965,0.9315589353612168,13643.0,0.0,18.0,49.0,LogClass,13661,49,216,Cenário 1
0.8467557728017641,0.6938775510204082,0.8292682926829269,0.7727272727272728,0.7234042553191491,13656.0,15.0,5.0,34.0,MLP,13661,49,216,Cenário 1
1.0,1.0,1.0,1.0,1.0,13661.0,0.0,0.0,49.0,RF,13661,49,216,Cenário 1
0.5,0.0,0.0,0.0,0.0,13661.0,49.0,0.0,0.0,SVM,13661,49,216,Cenário 1
1.0,1.0,1.0,1.0,1.0,13661.0,0.0,0.0,49.0,XGB,13661,49,216,Cenário 1
0.7376351405614809,0.997009411557745,0.997711469060822,0.9974480816613871,0.9971848332893459,11335.0,24.0,34.0,22.0,FRBS,11369,46,217,Cenário 1
0.9925169469143412,1.0,0.29166666666666663,0.3971631205673759,0.6222222222222222,11189.0,0.0,170.0,56.0,LogClass,11359,56,217,Cenário 1
0.9013895526517676,0.8035714285714286,0.8272058823529412,0.8181818181818182,0.8093525179856116,11350.0,11.0,9.0,45.0,MLP,11359,56,217,Cenário 1
1.0,1.0,1.0,1.0,1.0,11359.0,0.0,0.0,56.0,RF,11359,56,217,Cenário 1
0.5178571428571429,0.03571428571428571,0.15625,0.0689655172413793,0.04424778761061946,11359.0,54.0,0.0,2.0,SVM,11359,56,217,Cenário 1
1.0,1.0,1.0,1.0,1.0,11359.0,0.0,0.0,56.0,XGB,11359,56,217,Cenário 1
0.600187400893758,0.20037480178751602,0.556133472033288,0.333853728833914,0.238520145514448,2780.0,0.0,11094.0,3.0,FRBS,13874,3,218,Cenário 1
0.9742702702702702,1.0,0.003489183531053734,0.0055710306406685246,0.013812154696132596,13161.0,0.0,714.0,2.0,LogClass,13875,2,218,Cenário 1
0.5,0.0,0.0,0.0,0.0,13875.0,2.0,0.0,0.0,MLP,13875,2,218,Cenário 1
1.0,1.0,1.0,1.0,1.0,13875.0,0.0,0.0,2.0,RF,13875,2,218,Cenário 1
0.5,0.0,0.0,0.0,0.0,13875.0,2.0,0.0,0.0,SVM,13875,2,218,Cenário 1
1.0,1.0,1.0,1.0,1.0,13875.0,0.0,0.0,2.0,XGB,13875,2,218,Cenário 1
0.499652367378155,0.99930473475631,0.995208486241708,0.9967406380027741,0.998277514620289,14373.0,84.0,10.0,0.0,FRBS,14383,84,219,Cenário 1
0.985285932934465,1.0,0.21557719054242006,0.3054187192118227,0.5236486486486486,13951.0,0.0,423.0,93.0,LogClass,14374,93,219,Cenário 1
0.7257716665843795,0.4516129032258064,0.7924528301886791,0.6176470588235293,0.5060240963855421,14373.0,51.0,1.0,42.0,MLP,14374,93,219,Cenário 1
1.0,1.0,1.0,1.0,1.0,14374.0,0.0,0.0,93.0,RF,14374,93,219,Cenário 1
0.6397849462365591,0.27956989247311825,0.6598984771573604,0.4369747899159663,0.3266331658291457,14374.0,67.0,0.0,26.0,SVM,14374,93,219,Cenário 1
1.0,1.0,1.0,1.0,1.0,14374.0,0.0,0.0,93.0,XGB,14374,93,219,Cenário 1
0.5485975439575771,0.0971950879151549,0.34992966237942097,0.17717011128775798,0.118611740263279,1393.0,0.0,12939.0,3.0,FRBS,14332,3,22,Cenário 1
0.999825577339008,1.0,0.3333333333333333,0.4444444444444445,0.6666666666666666,14328.0,0.0,5.0,2.0,LogClass,14333,2,22,Cenário 1
0.5,0.0,0.0,0.0,0.0,14333.0,2.0,0.0,0.0,MLP,14333,2,22,Cenário 1
1.0,1.0,1.0,1.0,1.0,14333.0,0.0,0.0,2.0,RF,14333,2,22,Cenário 1
0.5,0.0,0.0,0.0,0.0,14333.0,2.0,0.0,0.0,SVM,14333,2,22,Cenário 1
0.9999651154678016,1.0,0.7142857142857142,0.8,0.9090909090909092,14332.0,0.0,1.0,2.0,XGB,14333,2,22,Cenário 1
0.9014903853017171,0.945837913460578,0.9885117493472579,0.97206531785971,0.956157187594707,9465.0,2.0,542.0,12.0,FRBS,10007,14,220,Cenário 1
0.9567389349585372,1.0,0.0170261066969353,0.026966292134831458,0.06479481641468683,9143.0,0.0,866.0,12.0,LogClass,10009,12,220,Cenário 1
0.5,0.0,0.0,0.0,0.0,10009.0,12.0,0.0,0.0,MLP,10009,12,220,Cenário 1
1.0,1.0,1.0,1.0,1.0,10009.0,0.0,0.0,12.0,RF,10009,12,220,Cenário 1
0.5,0.0,0.0,0.0,0.0,10009.0,12.0,0.0,0.0,SVM,10009,12,220,Cenário 1
1.0,1.0,1.0,1.0,1.0,10009.0,0.0,0.0,12.0,XGB,10009,12,220,Cenário 1
0.9848895458651556,1.0,0.006747638326585695,0.010752688172043013,0.026455026455026457,11809.0,0.0,368.0,2.0,LogClass,12177,2,221,Cenário 1
0.5,0.0,0.0,0.0,0.0,12177.0,2.0,0.0,0.0,MLP,12177,2,221,Cenário 1
1.0,1.0,1.0,1.0,1.0,12177.0,0.0,0.0,2.0,RF,12177,2,221,Cenário 1
0.5,0.0,0.0,0.0,0.0,12177.0,2.0,0.0,0.0,SVM,12177,2,221,Cenário 1
0.75,0.5,0.8333333333333334,0.6666666666666666,0.5555555555555556,12177.0,1.0,0.0,1.0,XGB,12177,2,221,Cenário 1
0.8053418928404309,0.9961004523475279,0.9969090511723749,0.996605672818072,0.996302479055182,12772.0,37.0,50.0,59.0,FRBS,12822,96,222,Cenário 1
0.9559775403571706,1.0,0.09517130835503906,0.14404852160727824,0.2961346633416459,11694.0,0.0,1129.0,95.0,LogClass,12823,95,222,Cenário 1
0.8366081506503527,0.6736842105263158,0.8533333333333333,0.7757575757575758,0.7111111111111111,12817.0,31.0,6.0,64.0,MLP,12823,95,222,Cenário 1
1.0,1.0,1.0,1.0,1.0,12823.0,0.0,0.0,95.0,RF,12823,95,222,Cenário 1
0.6736842105263158,0.3473684210526316,0.7268722466960353,0.515625,0.3995157384987894,12823.0,62.0,0.0,33.0,SVM,12823,95,222,Cenário 1
0.9999610075645324,1.0,0.9916492693110648,0.9947643979057592,0.9978991596638654,12822.0,0.0,1.0,95.0,XGB,12823,95,222,Cenário 1
0.739101499835375,0.830054851522603,0.9590672669260021,0.906246773360867,0.8589407343615441,8777.0,19.0,1797.0,35.0,FRBS,10574,54,223,Cenário 1
0.9848805199364932,0.979591836734694,0.36529680365296796,0.4776119402985075,0.6896551724137931,10475.0,1.0,104.0,48.0,LogClass,10579,49,223,Cenário 1
0.9487905380509328,0.8979591836734694,0.9128630705394191,0.9072164948453608,0.9016393442622952,10575.0,5.0,4.0,44.0,MLP,10579,49,223,Cenário 1
0.9897959183673468,0.979591836734694,0.995850622406639,0.9896907216494846,0.9836065573770492,10579.0,1.0,0.0,48.0,RF,10579,49,223,Cenário 1
0.5,0.0,0.0,0.0,0.0,10579.0,49.0,0.0,0.0,SVM,10579,49,223,Cenário 1
0.9897959183673468,0.979591836734694,0.995850622406639,0.9896907216494846,0.9836065573770492,10579.0,1.0,0.0,48.0,XGB,10579,49,223,Cenário 1
0.629369153948942,0.258738307897883,0.6357352687057201,0.41110738630014504,0.303773429114029,3679.0,0.0,10540.0,136.0,FRBS,14219,136,224,Cenário 1
0.9958555774093848,1.0,0.5576382380506091,0.6685393258426967,0.8345021037868162,14118.0,0.0,118.0,119.0,LogClass,14236,119,224,Cenário 1
0.9944987969899958,0.9915966386554622,0.7983761840324762,0.8613138686131386,0.9350237717908082,14199.0,1.0,37.0,118.0,MLP,14236,119,224,Cenário 1
1.0,1.0,1.0,1.0,1.0,14236.0,0.0,0.0,119.0,RF,14236,119,224,Cenário 1
0.6596638655462185,0.3193277310924369,0.7011070110701106,0.4840764331210191,0.3696498054474709,14236.0,81.0,0.0,38.0,SVM,14236,119,224,Cenário 1
1.0,1.0,1.0,1.0,1.0,14236.0,0.0,0.0,119.0,XGB,14236,119,224,Cenário 1
0.566674178403756,0.46668169014084493,0.813374390234323,0.636152794630378,0.522342507768675,20709.0,23.0,23666.0,46.0,FRBS,44375,69,225,Cenário 1
0.9449215933669791,0.95,0.025984682713347917,0.04090419806243272,0.096056622851365,41714.0,3.0,2670.0,57.0,LogClass,44384,60,225,Cenário 1
0.725,0.45,0.8035714285714286,0.6206896551724138,0.5056179775280899,44384.0,33.0,0.0,27.0,MLP,44384,60,225,Cenário 1
1.0,1.0,1.0,1.0,1.0,44384.0,0.0,0.0,60.0,RF,44384,60,225,Cenário 1
0.5583333333333333,0.11666666666666667,0.3977272727272727,0.20895522388059698,0.14170040485829966,44384.0,53.0,0.0,7.0,SVM,44384,60,225,Cenário 1
1.0,1.0,1.0,1.0,1.0,44384.0,0.0,0.0,60.0,XGB,44384,60,225,Cenário 1
0.9886401884887244,1.0,0.09243697478991596,0.14012738853503182,0.2894736842105263,11614.0,0.0,270.0,22.0,LogClass,11884,22,226,Cenário 1
0.522685199351305,0.045454545454545456,0.16666666666666666,0.08333333333333334,0.05555555555555556,11883.0,21.0,1.0,1.0,MLP,11884,22,226,Cenário 1
1.0,1.0,1.0,1.0,1.0,11884.0,0.0,0.0,22.0,RF,11884,22,226,Cenário 1
0.5,0.0,0.0,0.0,0.0,11884.0,22.0,0.0,0.0,SVM,11884,22,226,Cenário 1
1.0,1.0,1.0,1.0,1.0,11884.0,0.0,0.0,22.0,XGB,11884,22,226,Cenário 1
0.655167007339961,0.935334014679922,0.9828943000527229,0.9645029940119759,0.946787299676473,10067.0,45.0,696.0,27.0,FRBS,10763,72,227,Cenário 1
0.9922883954287838,1.0,0.3515625,0.464516129032258,0.6844106463878327,10597.0,0.0,166.0,72.0,LogClass,10763,72,227,Cenário 1
0.9372677227538789,0.875,0.9156976744186048,0.9,0.8848314606741573,10758.0,9.0,5.0,63.0,MLP,10763,72,227,Cenário 1
1.0,1.0,1.0,1.0,1.0,10763.0,0.0,0.0,72.0,RF,10763,72,227,Cenário 1
0.6180555555555556,0.2361111111111111,0.6071428571428572,0.3820224719101124,0.278688524590164,10763.0,55.0,0.0,17.0,SVM,10763,72,227,Cenário 1
0.9999535445507758,1.0,0.9890109890109888,0.993103448275862,0.9972299168975071,10762.0,0.0,1.0,72.0,XGB,10763,72,227,Cenário 1
0.9994168896206352,1.0,0.06849315068493153,0.10526315789473684,0.2272727272727273,14560.0,0.0,17.0,1.0,LogClass,14577,1,228,Cenário 1
0.5,0.0,0.0,0.0,0.0,14577.0,1.0,0.0,0.0,MLP,14577,1,228,Cenário 1
0.5,0.0,0.0,0.0,0.0,14577.0,1.0,0.0,0.0,RF,14577,1,228,Cenário 1
0.5,0.0,0.0,0.0,0.0,14577.0,1.0,0.0,0.0,SVM,14577,1,228,Cenário 1
1.0,1.0,1.0,1.0,1.0,14577.0,0.0,0.0,1.0,XGB,14577,1,228,Cenário 1
0.9310972649295999,0.8621945298592009,0.969023973225654,0.925998348759397,0.8866310516417859,10655.0,0.0,1703.0,30.0,FRBS,12358,30,229,Cenário 1
0.9815249029754204,1.0,0.05186721991701245,0.08048289738430582,0.17953321364452424,11911.0,0.0,457.0,20.0,LogClass,12368,20,229,Cenário 1
0.7,0.4,0.7692307692307692,0.5714285714285715,0.4545454545454545,12368.0,12.0,0.0,8.0,MLP,12368,20,229,Cenário 1
0.95,0.9,0.9782608695652176,0.9473684210526316,0.9183673469387754,12368.0,2.0,0.0,18.0,RF,12368,20,229,Cenário 1
0.5,0.0,0.0,0.0,0.0,12368.0,20.0,0.0,0.0,SVM,12368,20,229,Cenário 1
0.975,0.95,0.9895833333333334,0.9743589743589745,0.9595959595959596,12368.0,1.0,0.0,19.0,XGB,12368,20,229,Cenário 1
0.9699461166852472,1.0,0.09762900976290098,0.14756258234519104,0.30204962243797195,10117.0,0.0,647.0,56.0,LogClass,10764,56,23,Cenário 1
0.5089285714285714,0.017857142857142856,0.08333333333333333,0.03508771929824561,0.022222222222222216,10764.0,55.0,0.0,1.0,MLP,10764,56,23,Cenário 1
1.0,1.0,1.0,1.0,1.0,10764.0,0.0,0.0,56.0,RF,10764,56,23,Cenário 1
0.5446428571428571,0.08928571428571429,0.32894736842105265,0.1639344262295082,0.1091703056768559,10764.0,51.0,0.0,5.0,SVM,10764,56,23,Cenário 1
1.0,1.0,1.0,1.0,1.0,10764.0,0.0,0.0,56.0,XGB,10764,56,23,Cenário 1
0.991920519560847,0.983841039121695,0.996725882758405,0.9918547098483961,0.987030917919362,12725.0,0.0,209.0,50.0,FRBS,12934,50,230,Cenário 1
0.996947213849602,1.0,0.4158964879852125,0.5325443786982249,0.7401315789473684,12860.0,0.0,79.0,45.0,LogClass,12939,45,230,Cenário 1
0.8888116031635622,0.7777777777777778,0.9067357512953368,0.8536585365853658,0.8064516129032258,12937.0,10.0,2.0,35.0,MLP,12939,45,230,Cenário 1
1.0,1.0,1.0,1.0,1.0,12939.0,0.0,0.0,45.0,RF,12939,45,230,Cenário 1
0.5,0.0,0.0,0.0,0.0,12939.0,45.0,0.0,0.0,SVM,12939,45,230,Cenário 1
1.0,1.0,1.0,1.0,1.0,12939.0,0.0,0.0,45.0,XGB,12939,45,230,Cenário 1
0.982750654551055,0.96550130910211,0.9929044315626091,0.982447892179909,0.972209298719022,12538.0,0.0,448.0,17.0,FRBS,12986,17,231,Cenário 1
0.987291072941539,1.0,0.07042253521126761,0.1081081081081081,0.2325581395348837,12653.0,0.0,330.0,20.0,LogClass,12983,20,231,Cenário 1
0.575,0.15,0.46875,0.2608695652173913,0.18072289156626506,12983.0,17.0,0.0,3.0,MLP,12983,20,231,Cenário 1
1.0,1.0,1.0,1.0,1.0,12983.0,0.0,0.0,20.0,RF,12983,20,231,Cenário 1
0.5,0.0,0.0,0.0,0.0,12983.0,20.0,0.0,0.0,SVM,12983,20,231,Cenário 1
1.0,1.0,1.0,1.0,1.0,12983.0,0.0,0.0,20.0,XGB,12983,20,231,Cenário 1
0.49991795881532497,0.9998359176306508,0.9981326475454141,0.9987706933289621,0.9994095553623851,12187.0,28.0,2.0,0.0,FRBS,12189,28,232,Cenário 1
0.9882290214092364,1.0,0.10172143974960876,0.15339233038348082,0.3117505995203837,11904.0,0.0,287.0,26.0,LogClass,12191,26,232,Cenário 1
0.7115384615384616,0.4230769230769231,0.7857142857142857,0.5945945945945945,0.4782608695652174,12191.0,15.0,0.0,11.0,MLP,12191,26,232,Cenário 1
0.9615384615384616,0.9230769230769232,0.9836065573770492,0.96,0.9375,12191.0,2.0,0.0,24.0,RF,12191,26,232,Cenário 1
0.5,0.0,0.0,0.0,0.0,12191.0,26.0,0.0,0.0,SVM,12191,26,232,Cenário 1
0.9807692307692308,0.9615384615384616,0.992063492063492,0.9803921568627452,0.9689922480620154,12191.0,1.0,0.0,25.0,XGB,12191,26,232,Cenário 1
0.7688437661192671,0.9850559532911658,0.996022096341172,0.9918812989921608,0.987774788463415,14172.0,17.0,215.0,21.0,FRBS,14387,38,233,Cenário 1
0.9830426019876296,1.0,0.08442776735459663,0.1285714285714286,0.2694610778443114,13901.0,0.0,488.0,36.0,LogClass,14389,36,233,Cenário 1
0.5,0.0,0.0,0.0,0.0,14389.0,36.0,0.0,0.0,MLP,14389,36,233,Cenário 1
1.0,1.0,1.0,1.0,1.0,14389.0,0.0,0.0,36.0,RF,14389,36,233,Cenário 1
0.5,0.0,0.0,0.0,0.0,14389.0,36.0,0.0,0.0,SVM,14389,36,233,Cenário 1
1.0,1.0,1.0,1.0,1.0,14389.0,0.0,0.0,36.0,XGB,14389,36,233,Cenário 1
0.8109393579072529,0.6218787158145059,0.891578588475963,0.7668621700879771,0.672755338307178,7322.0,0.0,4452.0,40.0,FRBS,11774,40,234,Cenário 1
0.9664004757454762,1.0,0.06362829239419948,0.09806157354618016,0.2137176938369781,10980.0,0.0,791.0,43.0,LogClass,11771,43,234,Cenário 1
0.5,0.0,0.0,0.0,0.0,11771.0,43.0,0.0,0.0,MLP,11771,43,234,Cenário 1
0.999915045450684,1.0,0.9641255605381164,0.9772727272727272,0.9907834101382488,11769.0,0.0,2.0,43.0,RF,11771,43,234,Cenário 1
0.5,0.0,0.0,0.0,0.0,11771.0,43.0,0.0,0.0,SVM,11771,43,234,Cenário 1
1.0,1.0,1.0,1.0,1.0,11771.0,0.0,0.0,43.0,XGB,11771,43,234,Cenário 1
0.599958468311321,0.9999169366226429,0.999717640805886,0.999792367426602,0.999867105219442,12038.0,4.0,1.0,1.0,FRBS,12039,5,235,Cenário 1
0.991029900332226,1.0,0.022624434389140267,0.03571428571428572,0.0847457627118644,11824.0,0.0,216.0,4.0,LogClass,12040,4,235,Cenário 1
0.5,0.0,0.0,0.0,0.0,12040.0,4.0,0.0,0.0,MLP,12040,4,235,Cenário 1
0.875,0.75,0.9375,0.8571428571428571,0.7894736842105263,12040.0,1.0,0.0,3.0,RF,12040,4,235,Cenário 1
0.5,0.0,0.0,0.0,0.0,12040.0,4.0,0.0,0.0,SVM,12040,4,235,Cenário 1
1.0,1.0,1.0,1.0,1.0,12040.0,0.0,0.0,4.0,XGB,12040,4,235,Cenário 1
0.691076893649579,0.957153787299158,0.9895238262642599,0.9771316988500759,0.9650461137586999,11259.0,23.0,504.0,17.0,FRBS,11763,40,237,Cenário 1
0.996984113499278,1.0,0.3603603603603603,0.4740740740740741,0.6926406926406926,11700.0,0.0,71.0,32.0,LogClass,11771,32,237,Cenário 1
0.8125,0.625,0.8928571428571429,0.7692307692307693,0.6756756756756757,11771.0,12.0,0.0,20.0,MLP,11771,32,237,Cenário 1
1.0,1.0,1.0,1.0,1.0,11771.0,0.0,0.0,32.0,RF,11771,32,237,Cenário 1
0.5,0.0,0.0,0.0,0.0,11771.0,32.0,0.0,0.0,SVM,11771,32,237,Cenário 1
1.0,1.0,1.0,1.0,1.0,11771.0,0.0,0.0,32.0,XGB,11771,32,237,Cenário 1
0.7436823104693142,1.0,0.9914125455452579,0.9946155012892459,0.997839219684404,13115.0,142.0,0.0,135.0,FRBS,13115,277,238,Cenário 1
0.96138514019207,0.9616858237547892,0.3792686612269568,0.490713587487781,0.6949058693244741,12620.0,10.0,511.0,251.0,LogClass,13131,261,238,Cenário 1
0.9154041896118426,0.8314176245210728,0.9345391903531436,0.8930041152263374,0.855003940110323,13123.0,44.0,8.0,217.0,MLP,13131,261,238,Cenário 1
0.9999619221689132,1.0,0.99694423223835,0.9980879541108988,0.9992343032159264,13130.0,0.0,1.0,261.0,RF,13131,261,238,Cenário 1
0.7068965517241379,0.4137931034482759,0.7792207792207794,0.5853658536585366,0.4687500000000001,13131.0,153.0,0.0,108.0,SVM,13131,261,238,Cenário 1
1.0,1.0,1.0,1.0,1.0,13131.0,0.0,0.0,261.0,XGB,13131,261,238,Cenário 1
0.7092223831362142,0.768444766272427,0.940558958501566,0.8676811265046559,0.8052848133283872,9551.0,35.0,2878.0,65.0,FRBS,12429,100,24,Cenário 1
0.977431812696114,1.0,0.18221574344023325,0.2628120893561104,0.47125353440150797,11868.0,0.0,561.0,100.0,LogClass,12429,100,24,Cenário 1
0.9399195430042642,0.88,0.9565217391304348,0.9263157894736842,0.8979591836734692,12427.0,12.0,2.0,88.0,MLP,12429,100,24,Cenário 1
0.995,0.99,0.9979838709677421,0.9949748743718592,0.9919839679358716,12429.0,1.0,0.0,99.0,RF,12429,100,24,Cenário 1
0.63,0.26,0.6372549019607843,0.4126984126984127,0.3051643192488263,12429.0,74.0,0.0,26.0,SVM,12429,100,24,Cenário 1
0.999959771502132,1.0,0.992063492063492,0.9950248756218906,0.998003992015968,12428.0,0.0,1.0,100.0,XGB,12429,100,24,Cenário 1
0.820361212642442,0.974055758618218,0.994468265698857,0.9867140990271529,0.979079919892806,13591.0,4.0,362.0,8.0,FRBS,13953,12,240,Cenário 1
0.9810063073394496,1.0,0.029748283752860413,0.04676258992805756,0.1092436974789916,13422.0,0.0,530.0,13.0,LogClass,13952,13,240,Cenário 1
0.5383898641496119,0.07692307692307693,0.2,0.125,0.09090909090909093,13950.0,12.0,2.0,1.0,MLP,13952,13,240,Cenário 1
0.9615384615384616,0.9230769230769232,0.9836065573770492,0.96,0.9375,13952.0,1.0,0.0,12.0,RF,13952,13,240,Cenário 1
0.5,0.0,0.0,0.0,0.0,13952.0,13.0,0.0,0.0,SVM,13952,13,240,Cenário 1
1.0,1.0,1.0,1.0,1.0,13952.0,0.0,0.0,13.0,XGB,13952,13,240,Cenário 1
0.9950999455549506,1.0,0.10638297872340424,0.16,0.3225806451612903,12731.0,0.0,126.0,12.0,LogClass,12857,12,241,Cenário 1
0.6249611106790075,0.25,0.5357142857142857,0.375,0.28846153846153844,12856.0,9.0,1.0,3.0,MLP,12857,12,241,Cenário 1
1.0,1.0,1.0,1.0,1.0,12857.0,0.0,0.0,12.0,RF,12857,12,241,Cenário 1
0.5,0.0,0.0,0.0,0.0,12857.0,12.0,0.0,0.0,SVM,12857,12,241,Cenário 1
1.0,1.0,1.0,1.0,1.0,12857.0,0.0,0.0,12.0,XGB,12857,12,241,Cenário 1
0.5362018075881221,0.8951884253028258,0.9724760581913879,0.9419783137862359,0.9133352786693901,10642.0,65.0,1246.0,14.0,FRBS,11888,79,242,Cenário 1
0.9426912395859632,1.0,0.07157464212678938,0.10980392156862744,0.2356902356902357,10521.0,0.0,1362.0,84.0,LogClass,11883,84,242,Cenário 1
0.6061330111443718,0.21428571428571427,0.35714285714285715,0.2857142857142857,0.2380952380952381,11859.0,66.0,24.0,18.0,MLP,11883,84,242,Cenário 1
0.9940476190476192,0.988095238095238,0.997596153846154,0.9940119760479044,0.9904534606205252,11883.0,1.0,0.0,83.0,RF,11883,84,242,Cenário 1
0.6488095238095238,0.2976190476190476,0.6793478260869564,0.4587155963302752,0.3462603878116344,11883.0,59.0,0.0,25.0,SVM,11883,84,242,Cenário 1
1.0,1.0,1.0,1.0,1.0,11883.0,0.0,0.0,84.0,XGB,11883,84,242,Cenário 1
0.785713410349842,0.9398478733312641,0.986910738736389,0.96872,0.9511877081631371,12109.0,7.0,775.0,12.0,FRBS,12884,19,243,Cenário 1
0.9591450006467468,0.9444444444444444,0.0592747559274756,0.0913978494623656,0.1995305164319249,12548.0,1.0,337.0,17.0,LogClass,12885,18,243,Cenário 1
0.6944444444444444,0.3888888888888889,0.7608695652173914,0.56,0.4430379746835443,12885.0,11.0,0.0,7.0,MLP,12885,18,243,Cenário 1
0.9444444444444444,0.8888888888888888,0.9756097560975612,0.9411764705882352,0.9090909090909092,12885.0,2.0,0.0,16.0,RF,12885,18,243,Cenário 1
0.5,0.0,0.0,0.0,0.0,12885.0,18.0,0.0,0.0,SVM,12885,18,243,Cenário 1
0.9722222222222222,0.9444444444444444,0.988372093023256,0.9714285714285714,0.9550561797752808,12885.0,1.0,0.0,17.0,XGB,12885,18,243,Cenário 1
0.793098014497321,0.5861960289946421,0.8762838028832559,0.7391217961454399,0.639087410665201,9300.0,0.0,6565.0,38.0,FRBS,15865,38,244,Cenário 1
0.9948960302457468,1.0,0.2029520295202952,0.2894736842105263,0.5045871559633028,15708.0,0.0,162.0,33.0,LogClass,15870,33,244,Cenário 1
0.7424242424242424,0.4848484848484849,0.8247422680412371,0.653061224489796,0.5405405405405406,15870.0,17.0,0.0,16.0,MLP,15870,33,244,Cenário 1
1.0,1.0,1.0,1.0,1.0,15870.0,0.0,0.0,33.0,RF,15870,33,244,Cenário 1
0.5,0.0,0.0,0.0,0.0,15870.0,33.0,0.0,0.0,SVM,15870,33,244,Cenário 1
0.9999684940138626,1.0,0.9763313609467454,0.9850746268656716,0.9939759036144576,15869.0,0.0,1.0,33.0,XGB,15870,33,244,Cenário 1
0.9107363733817099,0.8214727467634201,0.958345358345358,0.901987414550229,0.851889858046862,9962.0,0.0,2165.0,58.0,FRBS,12127,58,246,Cenário 1
